image_path,class_name,label_idx
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___Bacterial_spot/313665a9-0f55-4f00-9373-74bf7349e6a6___NREC_B.Spot 1982.JPG","Pepper,_bell___Bacterial_spot",18
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___Bacterial_spot/45de9eff-47b2-4e93-941a-11eeedbefc4f___NREC_B.Spot 1945.JPG","Pepper,_bell___Bacterial_spot",18
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/105c1a83-1454-4b75-a174-4fa8443ff97f___JR_HL 8844.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/73ac9ebe-2f3f-455e-8ae7-750b3be4a7f6___JR_HL 8532.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/f3c34e2d-5b85-44fc-96b6-e23cbae88046___JR_HL 7682.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/d42c38ac-661e-4af1-8352-0a1fd5c56cd7___JR_HL 8019.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/6de912b6-f7e5-4980-be35-63ba2564d5d3___JR_HL 8059.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/2359f487-7e4a-4480-a788-72fbc570afba___JR_HL 7739.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/1a629a1c-1000-48ce-a7d8-2064aa7e24ae___JR_HL 6001.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/f3cb1c60-4aae-4f2d-ae59-6654296a969b___JR_HL 8399.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/206df1c4-53c0-4678-9d2a-61f431aa7e73___JR_HL 8168.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/d84e8e33-74fc-41e7-b5b2-0ffcd609d191___JR_HL 7921.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/b0dfaf4d-1c02-4438-b711-274dc92f8ed7___JR_HL 8180.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/ee42aa43-86bf-418d-8716-3cc8c710a0b3___JR_HL 8337.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/d21b4b16-a871-4df5-95f0-f3ae890401c0___JR_HL 5893.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/f2cf1271-b257-452e-8c4f-1db1ff8babd5___JR_HL 5883.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/261f9a0f-eccc-41fb-be35-cabed2531059___JR_HL 8722.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/7503d4d1-fa90-458d-8833-0550b8ce5f07___JR_HL 8694.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/b9857b11-defc-472d-9775-95be585284f8___JR_HL 7707.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/e0bc5745-37b1-4207-855f-3cfadd2316d4___JR_HL 8457.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/4e9af7bf-96f5-4973-8470-0db94ef8e375___JR_HL 7896.JPG","Pepper,_bell___healthy",19
"/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Pepper,_bell___healthy/46ee2cd9-3312-43de-928e-6b9de2f01e82___JR_HL 7658.JPG","Pepper,_bell___healthy",19
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/4f5ed8b8-7266-451d-a726-c1dbba2e5381___RS_Early.B 7384.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/6173dbe2-1379-4241-a43e-7cbad448b6cc___RS_Early.B 6993.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/1f80f111-6a3e-4dfc-8456-0f3e9a19ae10___RS_Early.B 6879.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/904dba96-8ff1-45e2-af16-9c9cc5865c32___RS_Early.B 7349.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/0e0a1b51-f61c-4934-bc57-a820af1faacb___RS_Early.B 7147.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/dd875158-7897-4f5d-ada1-46e7e382ea96___RS_Early.B 7912.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B 7937.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/f7db505f-aabe-4b96-b719-8c930b5ff471___RS_Early.B 9224.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/caef0735-6517-4194-b124-5916815e4a71___RS_Early.B 7956.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/879d0dfe-d17d-486a-992c-d80089133c50___RS_Early.B 7428.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/98d40b59-5c50-45b6-9b8b-268c40547334___RS_Early.B 8031.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/422fa1a6-d0f7-4634-9233-0d002ff139ae___RS_Early.B 7218.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/99d75573-472e-4f57-ab82-b49b78853d03___RS_Early.B 7847.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/a8933319-d98e-4e71-a2ac-e22f7e1bca08___RS_Early.B 7499.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/8e99bd85-9c90-4d29-ba2c-2110f46cef07___RS_Early.B 8570.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/b954c296-ae18-4efb-8a8c-450486faa919___RS_Early.B 6998.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/08029ccc-387e-4be6-9389-04f7b82fdb2a___RS_Early.B 9130.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/51f59871-72dc-490c-a550-9e7869142284___RS_Early.B 7224.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Early_blight/86562214-f8b9-4105-9513-4847520aff9a___RS_Early.B 7515.JPG,Potato___Early_blight,20
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/fdb4e132-c71b-413f-93c0-c863dd4582a7___RS_LB 2582.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/734b84f8-3bcb-4abd-bf22-0896a16e8df7___RS_LB 2929.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/72e10017-f8a6-4813-8036-0cde4dad6057___RS_LB 4666.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/def9c9e1-fd12-44d9-92ae-18c5ff0f52da___RS_LB 2605.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/6522615a-cbe1-4770-a137-25a2c081e1d9___RS_LB 2917.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/ae52f85f-bce0-4fb9-a109-009e099a72e6___RS_LB 4972.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/967a677a-712c-447f-ba27-f59818944af0___RS_LB 4353.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/a9d4290d-55a1-4a8d-83a8-5277a00e5fbc___RS_LB 4076.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/9009c86e-1205-4694-b0bb-ef7cf78dd104___RS_LB 3995.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/bbdf98a1-9e54-4afd-bdfc-870d91627a52___RS_LB 2853.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/4fbe268d-dabb-4a25-8283-7968fd91fcdb___RS_LB 4819.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/546fcdf5-862b-42fb-931d-a51a85dc843c___RS_LB 4403.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/e95f2954-1b68-490d-9684-90b3080676b1___RS_LB 3997.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/08ce9666-2dda-4fa8-8d58-55bb9fa19484___RS_LB 3318.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/aceeb511-1332-4d25-b9fe-64d53445396a___RS_LB 4837.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___Late_blight/da16cb94-4f1d-4390-b446-19eac2110115___RS_LB 2912.JPG,Potato___Late_blight,21
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/bf2bffbb-cd8f-4d36-bd58-847808397c75___RS_HL 1786.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/14484ea5-9c34-427c-abe4-2743265aced0___RS_HL 4204.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/142fb983-2166-4a0f-b99b-a6c21e99987e___RS_HL 5398.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/5fcbde8f-52af-4963-b324-ff7f4dd6bd4c___RS_HL 1762.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/9b5be0c5-7d7e-493d-88ba-c721c85f73ca___RS_HL 5405.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/774875d3-438a-4305-afe2-7d59e2925dc4___RS_HL 1759.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/533abd3a-3e1d-42d0-ae9c-5189282b78af___RS_HL 5369.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/5a3fc4bb-a78c-4276-8934-f0b037ffb860___RS_HL 5412.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL 1945.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/468d3107-f09a-4f0d-8b9d-f08d7c49738f___RS_HL 1747.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/b42621c3-f751-46e1-a8d2-83ed85b90554___RS_HL 1740.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/3a00204c-5e53-4e5d-95a6-f8819031744e___RS_HL 5420.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Potato___healthy/5d505af8-3f73-4781-980c-a4a696a04550___RS_HL 1934.JPG,Potato___healthy,22
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/f9a17672-1988-4d21-be88-a47880d56e44___Mary_HL 6365.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/7ea7a4b0-d404-4355-acfb-c0fa23d976b0___Mary_HL 6342.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/13c2d9a8-e8ee-49a1-aaf4-b81ef121be2a___Mary_HL 6225.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/3368e77a-9245-4e4f-89ee-41968b060e56___Mary_HL 6251.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/6f4c7d33-4f72-44e7-9354-2e8e86fcd304___Mary_HL 9191.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/4ad8532d-57cd-41b7-af50-c6e13e009ae8___Mary_HL 9236.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/3734da4f-b4d3-4457-b73e-1da889ff9ca1___Mary_HL 6347.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/54564261-1cce-4a60-ab02-ff8b31b5e6f1___Mary_HL 6244.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/47bf725b-8d18-4469-89e4-43f9102e6e48___Mary_HL 6276.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/06959ec3-a76b-4968-b64b-ad874b958fc7___Mary_HL 6323.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/4cc1078f-0752-4e3c-bfa0-ed787c1631a4___Mary_HL 6351.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/ecd85c83-4675-4657-9c48-ca9ef7bdd1ef___Mary_HL 9157.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/2c4cea4a-66cc-49c5-9c8c-2a641e52eb61___Mary_HL 9212.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/da79a019-69b8-4174-8246-abf7409941ce___Mary_HL 9233.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/b2c6d751-869b-4b4e-b521-dda5be29482c___Mary_HL 9173.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/9efc34db-3437-4ba6-b989-70febfb37305___Mary_HL 6298.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/23ba8894-db3b-4a55-8a7b-703bf9ddaccc___Mary_HL 9138.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/f73bf684-5c02-4b2e-83d7-f32839231ec1___Mary_HL 9322.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Raspberry___healthy/815ae985-1b09-4989-8efc-3c30fec46202___Mary_HL 9286.JPG,Raspberry___healthy,23
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/f81667dc-a726-4fd4-ae9d-4409608a5391___RS_HL 2873.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/86408366-c846-4f1b-8088-21b9fe7ef69f___RS_HL 3908.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/2f7bf8dd-a588-4a41-a0ef-41260a8eb521___RS_HL 7510.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/c7caf31a-4ef1-40ec-a1df-87745676e1fb___RS_HL 4703.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/8fbac4c2-4e15-4ee7-8c85-0396595c8b34___RS_HL 7463.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/395f2e6b-11e8-42e3-ac31-1ab253d02031___RS_HL 3587.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/eb8cfd26-bc41-4a4a-ace8-dac9882ad396___RS_HL 5677.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/f74b5035-34b3-4415-8ba7-35e38bc15ecb___RS_HL 5587.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/00457581-0077-442d-b19a-0dc6027e8cfc___RS_HL 5635.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/ea7f5e25-0e96-40e5-acef-9384b8e3948c___RS_HL 6814.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/34a9d783-bd12-4679-ae57-52bec4cf9f6c___RS_HL 5229.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/2b2fa5ac-c961-4f81-8563-0d0e4d173bad___RS_HL 4960.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/f20778e6-6880-4e1a-afbd-97d643062236___RS_HL 6852.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/1b9dedc5-4de3-4bc5-8d2e-1adf470790d3___RS_HL 3922.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/8bf696ba-08af-478c-90f3-01c622b23af7___RS_HL 6352.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/d1d34213-0585-409c-9475-6fc0af085c62___RS_HL 4928.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/bf56b3c8-16a4-4654-8b2d-b875c4180e38___RS_HL 6912.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/b5ab45ed-a998-4e7c-831a-cb98b53450f2___RS_HL 5949.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/fc9a49d7-9f70-4685-a521-e6fabff2b148___RS_HL 2932.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Soybean___healthy/685177ee-ba69-414b-8362-f050a8eb0a2d___RS_HL 5858.JPG,Soybean___healthy,24
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/cb7cf571-1dbe-4a20-9bae-9d6cfb5c08bd___MD_Powd.M 0958.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/335614ff-0957-4314-8557-c3273eef5b66___MD_Powd.M 0417.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/358d6a10-6f39-46c2-ad7c-ec12b1b21b87___UMD_Powd.M 0373.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/c49732c9-e96c-425d-a74d-44b916c3fdd6___MD_Powd.M 9999.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/aa5c8c2e-2eda-4ede-96cf-0edde1636d1f___MD_Powd.M 0751.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/55e4780b-e495-4497-9307-a37e3deeedcf___MD_Powd.M 0755.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/a23a9dfe-ba62-42ff-b605-7992104746c0___UMD_Powd.M 0061.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/ad8ae8eb-c2c0-4f34-b3b4-ba7130b4a8f8___MD_Powd.M 0145 copy.jpg,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/7d75beb1-8673-4faa-9c60-d6b0275cc1e3___UMD_Powd.M 0124.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/009f52f7-d279-4af0-95c1-938264186ed1___MD_Powd.M 0493.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/03192d3c-e756-4692-99a1-bcae9b61a84f___UMD_Powd.M 0408.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/3527f840-a203-48c5-b0e6-1919a26bf447___UMD_Powd.M 0368.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/3de82440-5188-40f8-b28f-d54227b6ee05___UMD_Powd.M 9871.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/1553bca1-0f4f-4cd6-ba9f-fa91fc218e87___UMD_Powd.M 9675.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/296e55a9-f076-4641-b541-9fa28ee1aece___MD_Powd.M 0445.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/70eea90e-c88d-4c7b-80cd-cf77a5773978___MD_Powd.M 0129.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/3628254e-5942-4664-8faa-29bb8891ca25___MD_Powd.M 9904.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/185e7c4d-22f4-4f34-8d8a-c3c9a653c630___UMD_Powd.M 0656.JPG,Squash___Powdery_mildew,25
/home/arabaya/projects/msdp-cv/final_project/ml/datasets/plantvillage/Squash___Powdery_mildew/b73f1a2b-025f-44e5-a3be-eacbb767c4cd___UMD_Powd.M 0133.JPG,Squash___Powdery_mildew,25
